"last.name","first.name","state","district","party","gender","nameid","icpsr.id","missingVotes","idealPoint","lo","up","label"
"Ackerman","Gary","NY","5","D","M","A000022","15080",20,-1.15935466180226,-1.32732185126967,-0.984674139564678,"Ackerman (D NY-5)"
"Adams","Sandra","FL","24","R","F","A000366",NA,4,0.986753314681516,0.836243189722576,1.11765810282991,"Adams (R FL-24)"
"Aderholt","Robert","AL","4","R","M","A000055","29701",9,0.726355288948545,0.593448498861013,0.844309242165069,"Aderholt (R AL-4)"
"Akin","Todd","MO","2","R","M","A000358","20123",27,0.981890294346048,0.844332598310221,1.12386630068186,"Akin (R MO-2)"
"Alexander","Rodney","LA","5","R","M","A000361","20327",16,0.614509085689729,0.492139574068725,0.735274639124706,"Alexander (R LA-5)"
"Altmire","Jason","PA","4","D","M","A000362","20743",4,-0.0929796233074392,-0.19108931412006,-0.011562537326639,"Altmire (D PA-4)"
"Amash","Justin","MI","3","R","M","A000367",NA,29,0.820103699549475,0.693203520206737,0.939520926374483,"Amash (R MI-3)"
"Andrews","Robert","NJ","1","D","M","A000210","15802",29,-1.00535240704136,-1.15282032385007,-0.852532387904537,"Andrews (D NJ-1)"
"Austria","Steve","OH","7","R","M","A000365",NA,12,0.692094507707197,0.565189446815011,0.808411407074287,"Austria (R OH-7)"
"Baca","Joe","CA","43","D","M","B001234","29942",47,-0.813782742156541,-0.941425631235751,-0.681308541888935,"Baca (D CA-43)"
"Bachmann","Michele","MN","6","R","F","B001256","20728",108,0.930899417070183,0.788847255375737,1.08364108168169,"Bachmann (R MN-6)"
"Bachus","Spencer","AL","6","R","M","B000013","29301",18,0.708923836959077,0.574899518403586,0.825495657058081,"Bachus (R AL-6)"
"Baldwin","Tammy","WI","2","D","F","B001230","29940",7,-1.73046684481889,-1.99922245060258,-1.42702613151882,"Baldwin (D WI-2)"
"Barletta","Lou","PA","11","R","M","B001269",NA,9,0.521265860689089,0.405214331063219,0.635732185806351,"Barletta (R PA-11)"
"Barrow","John","GA","12","D","M","B001252","20507",7,-0.322522868614396,-0.420641716960046,-0.231122647772529,"Barrow (D GA-12)"
"Bartlett","Roscoe","MD","6","R","M","B000208","29356",9,0.683439517043383,0.569508631671316,0.800310152743041,"Bartlett (R MD-6)"
"Barton","Joe","TX","6","R","M","B000213","15202",46,0.879642944351813,0.745997191514032,1.00481084281506,"Barton (R TX-6)"
"Bass","Karen","CA","33","D","F","B001270",NA,23,-1.70500623375251,-2.00701693166183,-1.44505127831681,"Bass (D CA-33)"
"Bass","Charles","NH","2","R","M","B000220","29538",14,0.319363525145404,0.217371675103917,0.415632714494546,"Bass (R NH-2)"
"Becerra","Xavier","CA","31","D","M","B000287","29316",22,-1.39546229576613,-1.60374503733295,-1.15713874719584,"Becerra (D CA-31)"
"Benishek","Dan","MI","1","R","M","B001271",NA,6,1.09790001403877,0.938376224105141,1.24383276968952,"Benishek (R MI-1)"
"Berg","Rick","ND","1","R","M","B001272",NA,29,0.710775476897197,0.581031869416014,0.836965032353793,"Berg (R ND-1)"
"Berkley","Shelley","NV","1","D","F","B001231","29922",23,-0.845087140942196,-0.984109602520525,-0.720973740490421,"Berkley (D NV-1)"
"Berman","Howard","CA","28","D","M","B000410","15004",21,-1.10838374493953,-1.27505017656346,-0.95441111539679,"Berman (D CA-28)"
"Biggert","Judy","IL","13","R","F","B001232","29912",6,0.401215308072899,0.29755272390829,0.511197975351409,"Biggert (R IL-13)"
"Bilbray","Brian","CA","50","R","M","B000461","29508",45,0.583978803537149,0.470906337344756,0.703204210695881,"Bilbray (R CA-50)"
"Bilirakis","Gus","FL","9","R","M","B001257",NA,24,0.676914072505078,0.549036360164323,0.801145506286291,"Bilirakis (R FL-9)"
"Bishop","Timothy","NY","1","D","M","B001242","20338",21,-1.06570009759899,-1.22716817158896,-0.909986367258497,"Bishop (D NY-1)"
"Bishop","Rob","UT","1","R","M","B001250","20357",27,1.00318579282937,0.850592000679631,1.13303962667186,"Bishop (R UT-1)"
"Bishop Jr.","Sanford","GA","2","D","M","B000490","29339",44,-0.52991005017583,-0.640157507533722,-0.421818389690307,"Bishop Jr. (D GA-2)"
"Black","Diane","TN","6","R","M","B001273",NA,26,1.0652680704096,0.92718715229771,1.22980833675237,"Black (R TN-6)"
"Blackburn","Marsha","TN","7","R","F","B001243","20351",10,1.20626987958912,1.0292309280838,1.36677362267648,"Blackburn (R TN-7)"
"Blumenauer","Earl","OR","3","D","M","B000574","29588",47,-1.1429541895532,-1.31502608848424,-0.976805811206321,"Blumenauer (D OR-3)"
"Boehner","John","OH","8","R","M","B000589","15806",689,1.22431593635897,-0.0701985455303929,2.73570704888528,"Boehner (R OH-8)"
"Bonner","Jo","AL","1","R","M","B001244","20300",11,0.653389042525,0.528903908568229,0.774410370985755,"Bonner (R AL-1)"
"Bono Mack","Mary","CA","45","R","F","B001228","29775",16,0.760130242040986,0.630880010542061,0.884318747777132,"Bono Mack (R CA-45)"
"Boren","Dan","OK","2","D","M","B001254","20523",17,-0.00724477731736202,-0.102051180351103,0.0730572684746617,"Boren (D OK-2)"
"Boswell","Leonard","IA","3","D","M","B000652","29721",13,-0.572440285221023,-0.684928703813465,-0.471475064184014,"Boswell (D IA-3)"
"Boustany Jr.","Charles","LA","7","R","M","B001255","20514",36,0.819589102980325,0.682050208149647,0.942494610286146,"Boustany Jr. (R LA-7)"
"Brady","Robert","PA","1","D","M","B001227","29777",17,-1.07805407753975,-1.23318565575182,-0.910157869573169,"Brady (D PA-1)"
"Brady","Kevin","TX","8","R","M","B000755","29760",25,1.31012828995323,1.10598006013331,1.49339799395716,"Brady (R TX-8)"
"Braley","Bruce","IA","1","D","M","B001259","20719",46,-1.05087619231872,-1.19758012219129,-0.878185618043848,"Braley (D IA-1)"
"Brooks","Mo","AL","5","R","M","B001274",NA,12,0.906983783117246,0.765880814428246,1.03090544702213,"Brooks (R AL-5)"
"Broun","Paul","GA","10","R","M","B001262","20753",25,1.25837929456186,1.08789562504688,1.44757492100409,"Broun (R GA-10)"
"Brown","Corrine","FL","3","D","F","B000911","29328",18,-1.03924554472707,-1.18753899015559,-0.876249762565554,"Brown (D FL-3)"
"Buchanan","Vern","FL","13","R","M","B001260","20709",22,0.675133546712686,0.548580207928493,0.796968915340168,"Buchanan (R FL-13)"
"Bucshon","Larry","IN","8","R","M","B001275",NA,6,0.756525845658757,0.629283813066524,0.879589148504431,"Bucshon (R IN-8)"
"Buerkle","Ann Marie","NY","25","R","F","B001276",NA,7,1.05001932804897,0.893905020517562,1.1911343150023,"Buerkle (R NY-25)"
"Burgess","Michael","TX","26","R","M","B001248","20355",11,0.868093949620832,0.727760725860679,0.99018389233847,"Burgess (R TX-26)"
"Burton","Dan","IN","5","R","M","B001149","15013",48,1.28755332646011,1.10204850302705,1.48237286265954,"Burton (R IN-5)"
"Butterfield","G.","NC","1","D","M","B001251","20340",47,-0.974976396408598,-1.12171479116314,-0.825322664897092,"Butterfield (D NC-1)"
"Calvert","Ken","CA","44","R","M","C000059","29323",7,0.705900577289343,0.577174704136928,0.82160203613145,"Calvert (R CA-44)"
"Camp","Dave","MI","4","R","M","C000071","15808",11,0.680118684251114,0.551175527612542,0.801995846945184,"Camp (R MI-4)"
"Campbell","John","CA","48","R","M","C001064","20539",46,0.910968744964365,0.773002512625343,1.04211887188781,"Campbell (R CA-48)"
"Canseco","Francisco","TX","23","R","M","C001082",NA,8,1.10865198110727,0.957973182128331,1.27135726312646,"Canseco (R TX-23)"
"Cantor","Eric","VA","7","R","M","C001046","20144",64,0.962439029549629,0.810324358654927,1.0968801168936,"Cantor (R VA-7)"
"Capito","Shelley","WV","2","R","F","C001047","20146",6,0.509507957958344,0.391036349429152,0.621696832960507,"Capito (R WV-2)"
"Capps","Lois","CA","23","D","F","C001036","29774",13,-1.32631844691845,-1.53029016842103,-1.12192489240523,"Capps (D CA-23)"
"Capuano","Michael","MA","8","D","M","C001037","29919",24,-1.56197095367195,-1.81078783128093,-1.31296359130623,"Capuano (D MA-8)"
"Cardoza","Dennis","CA","18","D","M","C001050","20306",34,-0.326679514872485,-0.424049964890083,-0.234223666286493,"Cardoza (D CA-18)"
"Carnahan","Russ","MO","3","D","M","C001060","20516",15,-0.97278676578318,-1.11466887383801,-0.822414213088012,"Carnahan (D MO-3)"
"Carney","John","DE","1","D","M","C001083",NA,11,-0.625783390734853,-0.745646532546423,-0.519413489550974,"Carney (D DE-1)"
"Carson","André","IN","7","D","M","C001072",NA,15,-1.02191717727645,-1.17115844869103,-0.870347236299986,"Carson (D IN-7)"
"Carter","John","TX","31","R","M","C001051","20356",21,0.82449398333404,0.686260575803793,0.94949241355674,"Carter (R TX-31)"
"Cassidy","Bill","LA","6","R","M","C001075",NA,14,0.739363604197371,0.617524275316458,0.86447518845259,"Cassidy (R LA-6)"
"Castor","Kathy","FL","11","D","F","C001066","20708",47,-1.04780597244835,-1.20523274982412,-0.879885313415478,"Castor (D FL-11)"
"Chabot","Steven","OH","1","R","M","C000266","29550",4,1.24329244917083,1.06388114070722,1.42012102711666,"Chabot (R OH-1)"
"Chaffetz","Jason","UT","3","R","M","C001076",NA,39,1.09877698718651,0.933039383549612,1.25099415089382,"Chaffetz (R UT-3)"
"Chandler","Ben","KY","6","D","M","C001058","20326",24,-0.30200663195056,-0.398594691274237,-0.205804272725025,"Chandler (D KY-6)"
"Chu","Judy","CA","32","D","F","C001080",NA,15,-1.47900788156475,-1.69827971365055,-1.2442541755439,"Chu (D CA-32)"
"Cicilline","David","RI","1","D","M","C001084",NA,11,-1.26572603670028,-1.45777976901412,-1.06711712848574,"Cicilline (D RI-1)"
"Clarke","Hansen","MI","13","D","M","C001085",NA,11,-1.36182780456416,-1.57177768293788,-1.15694349390684,"Clarke (D MI-13)"
